Unique_ID,Year,Make,Model,Price,ConsumerRating,SellerRating,MinMPG,MaxMPG,Mileage,Sales
7580,2022,Hyundai,Palisade SEL,45991,4.6,4.8,19,24,20624,15
7581,2021,Kia,Forte LXS,23085,4.8,4.8,29,40,21700,16
7582,2021,Kia,Seltos LX,27500,4.8,4.7,27,31,49948,26
7583,2020,Toyota,Highlander XLE,38531,4.6,4.8,20,27,44879,24
7584,2017,Genesis,G80 3.8,33500,4.8,3.9,16,25,45062,37
7585,2021,Audi,Q7 55 Premium,66491,4.7,4.7,18,23,85511,14
7586,2020,Toyota,Camry SE,29750,4.8,4.8,28,39,22026,10
7587,2010,Mercury,Mariner Premier I4 AWD 4dr SUV,5995,4.1,4.9,26,26,25148,37
7588,2020,Jeep,Cherokee Latitude Plus,32998,4.8,4.7,21,29,10249,13
7589,2021,RAM,1500 TRX,91993,4.8,4.7,10,14,48052,10
7590,2016,Honda,CR-V Touring,26991,4.6,4.9,25,31,35942,23
7591,2020,Subaru,Crosstrek Premium,27186,4.8,3.6,27,33,34719,33
7592,2021,Chevrolet,Tahoe Z71,72988,4.5,4.4,16,20,30642,14
7593,2012,Ford,Flex Limited,14998,4.7,4.1,16,23,27260,32
7594,2019,Honda,Pilot EX,31995,4.8,4.6,19,27,23603,29
7595,2019,Jeep,Grand Cherokee Limited,36889,4.8,4.9,18,25,14919,18
7596,2019,Mercedes-Benz,GLS 450 Base 4MATIC,55043,5,4.8,16,22,22950,39
7597,2018,Volvo,XC60 T6 Inscription,39994,4.8,4.5,21,27,36088,25
7598,2020,Volvo,XC40 T5 Momentum,41995,4.9,4.5,22,30,153876,25
7599,2020,Nissan,Armada Platinum,55995,4.7,4.9,14,19,34381,21
7600,2021,Subaru,Crosstrek Premium,27750,4.8,4.2,28,33,64424,33
7601,2021,Lexus,RX 350 Base,51998,4.8,4.8,20,27,60115,37
7602,2018,Ford,Escape SE,20697,4.7,4.8,22,28,61672,18
7603,2021,GMC,Yukon Denali,85000,4,3.3,14,19,34965,22
7604,2021,Lexus,RX 350 Base,53525,4.8,4.7,19,26,17306,12
7605,2019,Jeep,Wrangler Sport,37888,4.8,4.4,17,25,35448,39
7606,2014,Porsche,Cayenne GTS,35960,4.8,4.5,15,21,63436,13
7607,2019,Toyota,RAV4 XLE,31598,4.6,4.5,25,33,20975,27
7608,2020,Chrysler,Pacifica Limited,46659,4.8,4.3,19,28,66228,35
7609,2019,Lexus,RX 350 Base,42497,4.8,4.7,20,28,31602,11
7610,2019,Ford,Edge SEL,29900,4.7,4.3,21,28,81569,28
7611,2020,Ford,Edge SEL,31341,4.9,4.9,21,28,12141,39
7612,2019,Subaru,Outback 2.5i Limited,31950,4.7,4.2,25,32,84416,22
7613,2018,Chevrolet,Malibu 1LS,17989,4.6,4.6,27,36,69090,23
7614,2020,Honda,CR-V LX,50000,4.8,4.2,27,32,32863,13
7615,2021,Honda,Passport Touring,43871,4.8,4.2,19,24,70990,23
7616,2019,Subaru,Forester,27987,4.7,4.6,26,33,21163,14
7617,2014,Ford,Escape S,18000,4.4,4.5,22,31,13855,28
7618,2020,Hyundai,Elantra SEL,17900,4.8,4.4,30,40,45246,36
7619,2016,Chevrolet,Corvette Stingray,59817,4.8,4.7,17,29,25532,19
7620,2018,Mercedes-Benz,C-Class C 300,34700,4.8,4.7,24,33,40298,38
7621,2020,Volkswagen,Tiguan 2.0T SE,27995,4.7,4.6,22,29,32190,34
7622,2021,Mercedes-Benz,CLA 250 Base,46999,4.2,4.3,25,35,18619,23
7623,2020,Honda,Civic LX,27291,4.9,4.2,30,38,61933,32
7624,2021,Audi,Q5 45 Premium,54487,4.6,4.8,23,28,31051,19
7625,2018,Honda,Civic LX,29000,4.8,4.6,31,40,13091,28
7626,2021,Toyota,Corolla LE,22980,4.8,4.7,30,38,18777,16
7627,2019,Volvo,S90 T6 Momentum,34500,4.9,4.6,21,31,38284,24
7628,2021,GMC,Sierra 1500 Denali,72486,4.2,4.7,16,22,33637,35
7629,2019,Jeep,Grand Cherokee Limited,35883,4.8,4.6,18,25,22370,14
7630,2018,Ford,F-150 Lariat,44900,4.8,3.2,19,24,19075,35
7631,2021,Dodge,Challenger R/T Scat Pack,47997,4.9,4.7,14,23,21710,18
7632,2017,Alfa,Romeo Giulia Ti,29900,4.7,4.7,23,31,22196,37
7633,2019,Lexus,ES 350 Base,37295,4.6,4.7,22,33,18353,10
7634,2020,BMW,X3 M40i,51995,4.9,4.9,21,27,13405,38
7635,2019,Jeep,Wrangler Unlimited Sahara,43499,4.6,4.7,18,23,10429,38
7636,2018,Mercedes-Benz,E-Class E 400,55995,4.8,4.6,20,26,12346,28
7637,2020,Toyota,Camry SE,28595,4.8,4.3,28,39,22465,22
7638,2020,Mercedes-Benz,GLA 250 Base,35952,4.9,4.6,24,34,43775,12
7639,2020,Kia,Sportage LX,20391,4.8,4.2,23,30,12387,10
7640,2019,Mercedes-Benz,A-Class A 220,32495,4.5,4.6,24,35,19488,29
7641,2019,BMW,330 i xDrive,37496,4.9,4.7,25,34,33516,38
7642,2019,Mercedes-Benz,GLC 300 Base 4MATIC,44999,4.6,3.6,22,27,53669,21
7643,2020,Mercedes-Benz,GLC 300 Base 4MATIC,46595,4.8,4.9,21,28,16348,14
7644,2019,BMW,X1 xDrive28i,35250,4.7,4.9,22,31,21510,10
7645,2019,Audi,S4 3.0T Prestige,47995,4.8,4.2,21,30,38504,36
7646,2019,Volkswagen,Atlas 3.6L SE w/Technology,32983,4.5,4.7,17,23,54618,19
7647,2019,Honda,Pilot EX-L,33500,4.8,4.3,18,26,14720,10
7648,2018,Mercedes-Benz,GLS 450 Base 4MATIC,50383,4.8,4.6,17,22,45184,36
7649,2020,BMW,X5 xDrive40i,57990,4.7,4.7,20,26,11776,12
7650,2019,Nissan,Rogue SV,29951,4.7,4.6,25,32,14434,22
7651,2016,Honda,Accord EX-L,23301,4.7,4.8,27,37,45043,10
7652,2018,BMW,330 i xDrive,32500,4.8,4.5,23,33,17089,21
7653,2020,Toyota,RAV4 LE,27995,4.7,4.6,27,34,68294,31
7654,2018,Honda,Accord EX-L,30507,4.8,4.8,30,38,63484,23
7655,2019,Mercedes-Benz,GLS 450 Base 4MATIC,52991,5,4.5,16,22,66462,35
7656,2020,GMC,Terrain SLT,25690,4.7,4.9,25,28,54252,17
7657,2019,Lexus,RX 350 F Sport,44951,4.8,4.7,19,26,18260,25
7658,2019,Toyota,RAV4 Limited,36695,4.6,4.5,26,35,58469,16
7659,2014,Honda,Odyssey Touring,25995,4.6,4.4,19,28,53162,10
7660,2020,Volkswagen,Tiguan 2.0T SE,26997,4.7,4.7,22,29,46788,12
7661,2019,BMW,X5 xDrive40i,52998,4.7,4.8,20,26,16056,31
7662,2019,Mercedes-Benz,C-Class C 300,41998,4.8,3.3,22,31,15821,18
7663,2021,Toyota,Corolla LE,25987,4.8,4.3,30,38,39612,17
7664,2017,Jeep,Wrangler Sahara,32000,4.7,4.7,17,21,19476,12
7665,2020,Toyota,Camry LE,32980,4.8,4,28,39,67620,11
7666,2019,Subaru,Ascent Premium 7-Passenger,32998,4.5,2.7,21,27,49028,27
7667,2019,Subaru,Forester Touring,37995,4.7,4.7,26,33,30278,30
7668,2020,Subaru,Forester Sport,35553,4.8,4.4,26,33,14544,21
7669,2019,Cadillac,XT5 Luxury AWD,35989,4.6,4.8,18,25,20826,15
7670,2018,Ford,F-150 Platinum,52952,4.8,4.5,16,22,83296,20
7671,2020,Jeep,Wrangler Unlimited Sahara,48990,4.8,4.6,17,23,50351,27
7672,2020,GMC,Sierra 1500 Elevation,43985,4.8,4.6,20,23,56968,38
7673,2021,Volkswagen,Tiguan 2.0T S,31189,4.7,4.6,23,29,57174,20
7674,2021,Toyota,4Runner Nightshade,49985,4.9,4.2,16,19,59355,21
7675,2019,Ford,Expedition Limited,49927,4.8,4.9,17,24,86426,11
7676,2018,Mercedes-Benz,GLE 350 Base,37990,4.7,4.3,18,23,13673,26
7677,2020,Mercedes-Benz,GLC 300 Base,43480,4.8,4.3,22,29,29980,32
7678,2020,BMW,M4 Base,72985,4.9,4.6,17,25,50506,25
7679,2018,Lexus,ES 350 Base,35800,4.9,3.9,21,30,17893,14
7680,2021,Ford,F-150 XL,49090,4.8,3.9,19,22,64709,17
7681,2018,Chevrolet,Equinox Premier,25918,4.7,3.7,26,32,34290,25
7682,2015,INFINITI,QX60 Base,19781,4.6,4.5,21,27,30357,29
7683,2019,BMW,X3 xDrive30i,38920,4.7,5,22,29,7310,20
7684,2021,GMC,Yukon Denali,82931,4,4.6,15,20,62794,23
7685,2020,Ford,Explorer Platinum,46491,4.5,3.7,18,24,10725,11
7686,2021,Mazda,CX-5 Touring,33997,4.8,4.8,24,30,15298,24
7687,2020,Kia,Telluride SX,52359,4.8,4,19,24,35642,40
7688,2019,Hyundai,Santa Fe SE 2.4,27536,4.8,4.7,21,27,46506,38
7689,2019,Dodge,Grand Caravan GT,23998,4.7,3.6,17,25,73888,20
7690,2018,Ford,Escape Titanium,29995,4.7,4.8,20,27,14632,33
7691,2017,Cadillac,XT5 Luxury,24997,4.6,4.7,19,27,23835,17
7692,2020,RAM,1500 Laramie,49995,4.8,4.1,19,22,88544,37
7693,2018,Ford,Escape Titanium,26000,4.7,4.6,20,27,87004,37
7694,2019,BMW,X3 sDrive30i,35209,4.7,2,23,30,37662,13
7695,2013,Land,Rover Range Rover Evoque Pure,19999,4,5,20,28,30757,18
7696,2019,Land,Rover Discovery Sport HSE,38488,4.7,4.3,21,25,59617,26
7697,2018,Dodge,Durango GT,36990,4.8,4.9,18,25,87505,14
7698,2018,Mercedes-Benz,AMG C 43 Base 4MATIC,47998,4.8,3,20,27,42529,27
7699,2021,Toyota,Camry XSE,37990,4.8,4.9,27,38,38416,13
7700,2021,BMW,X5 sDrive40i,62997,4.8,2.1,21,26,39799,38
7701,2022,Kia,K5 GT-Line,39995,4.6,4.4,27,37,39590,28
7702,2019,Mazda,CX-5 Grand Touring,31900,4.8,4.7,25,31,55721,28
7703,2017,Jeep,Grand Cherokee Limited,27000,4.8,4.4,19,26,16039,35
7704,2017,Honda,Civic EX-L,25696,4.8,4.7,32,42,33003,31
7705,2020,Mercedes-Benz,GLB 250 Base,36966,4.1,4.7,23,30,15501,15
7706,2020,Toyota,Tundra SR5,50993,4.8,4.5,13,17,20981,36
7707,2019,Ford,Edge Titanium,31564,4.7,4.9,21,28,25156,24
7708,2019,Mercedes-Benz,A-Class A 220,35832,4.5,4.8,24,35,45142,23
7709,2018,Toyota,RAV4 XLE,25175,4.8,4.9,22,28,46339,18
7710,2020,Honda,Civic LX,24849,4.9,4.8,30,38,42479,21
7711,2019,Chevrolet,Traverse LT Cloth,34900,4.7,4.7,18,27,24023,19
7712,2016,Toyota,Highlander XLE,23926,4.8,4.7,19,25,19414,28
7713,2020,Ford,Escape Titanium Hybrid,40700,4.6,4.2,44,37,59178,34
7714,2021,Toyota,4Runner Limited,51000,4.9,4.7,16,19,62179,14
7715,2020,Honda,Pilot EX-L,41998,4.3,3.5,18,26,38651,29
7716,2018,Mercedes-Benz,C-Class C 300,26380,4.8,4.5,24,33,46264,22
7717,2021,RAM,1500 Laramie,62980,4.8,4.1,19,24,106458,18
7718,2018,Toyota,RAV4 LE,24995,4.8,4.5,23,30,33585,32
7719,2021,Nissan,Altima 2.5 S,23398,4.9,4.6,28,39,56326,19
7720,2019,Land,Rover Discovery Sport HSE,40998,4.7,2.6,21,25,47515,31
7721,2019,Jeep,Cherokee Limited,23891,4.6,1.8,19,27,45017,29
7722,2021,Mercedes-Benz,GLB 250 Base,35950,4.4,4.5,23,31,102099,29
7723,2020,Nissan,Rogue SV,28995,4.8,4.7,25,32,10453,36
7724,2019,Honda,CR-V EX,31872,4.8,4.6,27,33,12305,11
7725,2020,Ford,F-150 Lariat,53995,4.8,4.7,18,23,14736,22
7726,2015,Honda,Accord EX-L,23998,4.7,4.4,27,36,22885,27
7727,2019,Lamborghini,Urus Base,245888,4.9,4.7,12,17,103003,32
7728,2015,Lexus,LS 460,27888,4.8,4.7,16,23,58217,30
7729,2015,Mercedes-Benz,S-Class S 550 4MATIC,48996,4.9,4.8,16,26,46990,20
7730,2019,BMW,X3 xDrive30i,38942,4.7,4.3,22,29,19529,11
7731,2018,Mercedes-Benz,E-Class E 300,42800,4.8,4.2,21,29,23398,17
7732,2018,Toyota,RAV4 XLE,28975,4.8,4.3,22,28,19582,17
7733,2019,Nissan,Rogue S,24600,4.7,4.7,25,32,11243,39
7734,2019,Jeep,Cherokee Limited,28976,4.6,3.2,19,27,17138,12
7735,2021,Subaru,Forester Touring,39995,4.9,4.3,26,33,37364,18
7736,2017,Audi,Q7 3.0T Premium Plus,28520,4.7,4.6,19,25,48607,38
7737,2018,Volkswagen,Atlas 3.6L SE w/Technology,27777,4.7,3.8,18,25,70468,22
7738,2019,Ford,Expedition Max Limited,49999,4.9,4.9,16,21,17037,34
7739,2019,Land,Rover Range Rover Velar P250 SE R-Dynamic,55995,3.5,4.7,21,27,63953,29
7740,2019,Mercedes-Benz,GLC 300 Base 4MATIC,39995,4.6,4.9,22,27,29790,37
7741,2019,Genesis,G80 3.8,33000,4.7,4.4,18,24,64022,26
7742,2020,RAM,1500 Big Horn,44975,4.8,4.4,19,24,48791,11
7743,2016,BMW,340 i xDrive,29530,4.6,3.4,22,33,12728,14
7744,2020,Chrysler,Pacifica Touring-L,24790,4.8,3.6,19,28,62736,14
7745,2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,64888,5,4.4,17,22,17713,16
7746,2021,BMW,330 i xDrive,45995,4.9,4.7,25,34,84596,24
7747,2012,Jeep,Grand Cherokee Overland,19998,4.5,3.4,16,23,81119,36
7748,2010,Toyota,RAV4 Sport,13599,4.5,4.1,21,27,18287,32
7749,2013,Audi,A6 2.0T Premium Plus,17924,4.8,4.6,20,30,37161,32
7750,2020,BMW,X7 xDrive40i,72980,4.9,4.6,20,25,14841,14
7751,2019,Mercedes-Benz,A-Class A 220,28998,4.5,4.6,24,35,37376,19
7752,2019,Mercedes-Benz,C-Class C 300,33998,4.8,4.5,23,34,35820,11
7753,2008,BMW,M6,27000,4.8,3,11,17,91282,29
7754,2018,Mercedes-Benz,C-Class C 300,28998,4.8,4.1,24,33,24706,12
7755,2019,BMW,X7 xDrive50i,79999,4.1,4.8,15,21,54064,23
7756,2016,GMC,Yukon SLE,34860,4.3,4.6,16,22,22618,12
7757,2019,Volkswagen,Tiguan 2.0T S,22998,4.5,5,22,29,46783,27
7758,2021,GMC,Yukon Denali,82995,4,4.5,14,19,58445,25
7759,2013,Mercedes-Benz,S-Class S 550,26977,4.8,4.7,15,25,12712,36
7760,2021,Mercedes-Benz,GLC 300 Base 4MATIC,40986,4.7,4,21,28,133655,22
7761,2021,Porsche,911,157993,4.9,4.3,18,23,14296,27
7762,2017,Audi,Q7 3.0T Premium Plus,37393,4.7,4.7,19,25,87271,23
7763,2020,Mazda,CX-5 Touring,25250,4.9,4.8,25,31,65482,32
7764,2019,Mercedes-Benz,C-Class C 300,34991,4.8,4.7,23,34,24064,20
7765,2016,Dodge,Challenger R/T,28500,4.8,4.7,15,23,43117,13
7766,2016,Nissan,370Z Sport,28499,4.8,4.6,19,26,19877,25
7767,2021,Subaru,Crosstrek Sport,35570,4.8,3.9,27,34,18909,27
7768,2016,Toyota,4Runner Limited,34471,4.7,4.9,17,21,14154,25
7769,2016,Subaru,Outback 2.5i Limited,21691,4.7,4.3,25,33,35560,13
7770,2018,BMW,X6 xDrive35i,54491,4.7,4.7,18,24,32592,27
7771,2020,Hyundai,Elantra Limited,24995,4.8,4.6,30,40,12502,27
7772,2018,BMW,X6 xDrive35i,52500,4.7,4.2,18,24,22382,36
7773,2020,Lincoln,Aviator Reserve AWD,61000,4,4.9,17,24,46355,16
7774,2018,Chevrolet,Traverse LS,27985,4.7,4.6,18,27,62580,27
7775,2019,Tesla,Model 3 Standard Range Plus,50999,4.9,4.4,140,124,16546,19
7776,2016,Jeep,Grand Cherokee Laredo,26242,4.7,4.9,18,25,43166,22
7777,2018,Audi,Q5 2.0T Premium Plus,37998,4.7,1.9,23,27,40202,27
7778,2019,Volvo,S60 T5 Momentum,28692,4.9,3.8,24,36,46860,24
7779,2013,Lexus,GS 350 Base,16993,4.7,3.9,19,28,46985,39
7780,2020,Mitsubishi,Outlander SEL,23893,4.7,4.8,25,30,96216,13
7781,2020,GMC,Sierra 1500 Denali,58750,4.8,4.5,15,20,13108,29
7782,2021,Chevrolet,Tahoe LT,67895,4.5,4.1,16,20,6057,33
7783,2019,Honda,CR-V EX-L,29998,4.8,2.4,27,33,39990,40
7784,2020,Honda,CR-V EX-L,33490,4.8,4.9,28,34,53437,12
7785,2016,Honda,CR-V Touring,27991,4.6,4.9,25,31,11521,11
7786,2021,Cadillac,Escalade Sport,70000,2.9,4.7,14,19,30734,28
7787,2019,Porsche,Cayenne Base,54998,4.7,4.9,19,23,32060,33
7788,2019,Honda,CR-V EX-L,29994,4.8,4.8,27,33,28374,39
7789,2021,Volkswagen,Atlas 3.6L SEL Premium,47044,4.8,4.1,16,22,18771,35
7790,2019,Jeep,Grand Cherokee Limited,35689,4.8,4.9,18,25,43889,20
7791,2020,Volkswagen,Passat 2.0T R-Line,27295,4.7,4.5,23,34,24024,37
7792,2014,Lexus,LS 460 Base,31998,4.9,4.7,16,23,41657,39
7793,2021,Mazda,CX-5 Grand Touring,34305,4.8,4.8,25,31,46016,39
7794,2021,Mercedes-Benz,GLE 350 Base,68994,4.8,4.9,19,26,19703,33
7795,2015,Lincoln,Navigator Base,27750,4.7,4.3,15,20,19325,30
7796,2019,BMW,X5 xDrive40i,56999,4.7,4.7,20,26,17553,21
7797,2020,Lexus,ES 350 Base,42998,4.9,4.8,22,32,40517,37
7798,2013,Volvo,S60 T5 Premier,12999,4.7,4,21,30,29613,11
7799,2021,Kia,Telluride LX,43500,4.9,4.5,19,24,25915,21
7800,2020,Subaru,Outback Touring,37333,4.7,4.8,26,33,13141,39
7801,2017,Chevrolet,Camaro 2SS,42000,4.8,4.5,16,25,16194,12
7802,2019,BMW,X3 sDrive30i,39995,4.7,4.5,23,30,81795,34
7803,2018,INFINITI,QX30 Premium,29995,4.3,4.8,21,0,80336,25
7804,2018,BMW,X2 xDrive28i,33988,4.7,4.7,21,31,16367,19
7805,2019,Lincoln,Nautilus Reserve,40988,4.7,4.9,21,26,28824,36
7806,2021,Audi,Q5 45 Premium,45990,4.6,4.5,23,28,45138,23
7807,2018,Tesla,Model S 75D,61648,4.8,4.3,102,105,52564,40
7808,2020,Buick,Enclave Essence,36601,4.8,4,17,25,23201,10
7809,2020,Kia,Soul GT-Line 1.6L,29533,4.7,3.9,27,32,45252,28
7810,2021,Cadillac,XT6 Premium Luxury AWD,53499,4.9,4.5,18,25,18562,14
7811,2020,Toyota,RAV4 LE,29995,4.7,3.9,27,34,50701,38
7812,2020,Acura,TLX FWD,34995,4.9,4.4,23,33,14850,20
7813,2014,Mercedes-Benz,E-Class E 350,25770,4.8,4.7,21,30,46522,22
7814,2020,Hyundai,Elantra SEL,18200,4.8,4.4,30,40,105414,38
7815,2019,Lexus,RX 350 Base,37995,4.8,4.7,20,28,55149,13
7816,2020,Hyundai,Santa Fe Limited 2.0T,35320,4.8,4.7,20,26,39546,38
7817,2021,Mercedes-Benz,C-Class C 300,63854,5,4.8,23,31,21160,32
7818,2017,BMW,X3 sDrive28i,28993,4.8,4.7,21,28,70714,10
7819,2021,Lexus,GX 460 Base,56695,4.6,4.7,15,19,37427,28
7820,2019,Toyota,4Runner Limited Nightshade,45241,4.8,4.7,17,20,141432,14
7821,2020,BMW,X5 xDrive40i,55000,4.7,4.7,20,26,80784,27
7822,2019,BMW,M850 i xDrive,91890,5,4.4,17,26,9177,15
7823,2019,Jeep,Cherokee Limited,32555,4.6,4.7,19,27,39237,28
7824,2018,Subaru,Forester 2.5i Premium,26911,4.8,4.8,26,32,12436,22
7825,2019,Mercedes-Benz,C-Class C 300 4MATIC,37900,4.8,4.9,22,33,49711,15
7826,2021,Toyota,Highlander XLE,42945,4.9,4.5,20,27,61858,39
7827,2019,Tesla,Model 3 Mid Range,49999,4.9,4.8,128,117,48369,39
7828,2021,Acura,TLX A-Spec,43995,4.7,4.8,22,30,17360,26
7829,2019,Mazda,CX-5 Grand Touring,27884,4.8,4.7,24,30,40301,37
7830,2019,Jeep,Grand Cherokee Limited,33472,4.8,4.8,18,25,76345,29
7831,2019,Honda,CR-V EX-L,32668,4.8,4.9,27,33,29673,19
7832,2018,Toyota,Highlander XLE,34990,4.8,4.6,20,26,35933,38
7833,2019,BMW,740 i xDrive,57152,4.5,4.9,20,29,67018,38
7834,2018,BMW,X5 xDrive50i,44995,4.8,3.7,15,21,24723,14
7835,2019,Honda,Odyssey EX-L,36041,4.6,4.6,19,28,16728,39
7836,2019,Toyota,Camry XSE,29900,4.8,4.4,28,39,46151,27
7837,2021,Jeep,Grand Cherokee Laredo,43496,4.7,4.2,18,25,15965,11
7838,2019,Ford,Edge SEL,28900,4.7,4.6,21,28,33486,20
7839,2021,Mercedes-Benz,GLB 250 4MATIC,46555,4.4,4.5,23,30,22980,37
7840,2019,Ford,Edge Titanium,33900,4.7,4.8,21,28,36363,28
7841,2019,Lincoln,Continental Select,39900,4.6,4.8,16,24,17337,22
7842,2021,Mercedes-Benz,C-Class C 300 4MATIC,47992,5,4.7,23,33,19167,24
7843,2019,Cadillac,XT5 Luxury,44990,4.6,4.8,18,25,21422,13
7844,2020,INFINITI,QX60 Luxe,38990,4.8,4.7,19,26,14269,36
7845,2021,Tesla,Model Y Performance,75991,4,3.7,115,106,39460,30
7846,2021,Mercedes-Benz,AMG GLE 53 Base,95499,3.6,3,18,23,56473,15
7847,2017,INFINITI,QX80 Base,33998,4.8,4.7,14,20,45003,14
7848,2019,BMW,X3 sDrive30i,33195,4.7,4.1,23,30,14256,40
7849,2020,Honda,Civic LX,26706,4.9,4.7,30,38,63811,40
7850,2020,Toyota,4Runner SR5 Premium,39989,4.8,4.6,16,19,58963,31
7851,2017,Honda,Accord Sport,23982,4.8,4.6,26,34,16974,24
7852,2019,GMC,Sierra 1500 SLT,41955,4.5,4.4,15,21,128000,22
7853,2019,Mercedes-Benz,C-Class C 300,33999,4.8,4.7,23,34,20545,31
7854,2017,Subaru,Crosstrek 2.0i Premium,23450,4.7,3.5,26,33,47430,31
7855,2020,Nissan,Rogue S,24482,4.8,4.5,26,33,23664,21
7856,2019,Hyundai,Kona EV Limited,33075,4.8,4.3,132,108,40247,16
7857,2019,RAM,1500 Limited,53000,4.7,4.3,19,24,18395,24
7858,2015,Chevrolet,Captiva Sport 2LS,9991,4.9,4.5,20,28,17625,24
7859,2016,Ford,Explorer Limited,23595,4.5,4.8,17,24,13261,40
7860,2019,Subaru,Crosstrek 2.0i Premium,26549,4.7,3,27,33,84570,19
7861,2021,Dodge,Durango SXT,34909,4.8,3,19,26,35724,39
7862,2019,BMW,X5 xDrive40i,53995,4.7,4.7,20,26,19312,36
7863,2020,Chevrolet,Spark LS,18998,4.7,3.7,30,38,21692,25
7864,2021,Kia,Sorento LX,32999,4.8,4.5,24,29,20207,38
7865,2020,Chevrolet,Spark 1LT,15536,4.7,4.2,30,38,14906,38
7866,2017,Jeep,Grand Cherokee Limited,24997,4.8,4.6,19,26,17231,18
7867,2018,Toyota,4Runner Limited,48983,4.8,4.4,17,20,24383,25
7868,2019,BMW,330 i,39962,4.9,4.5,26,36,21305,31
7869,2020,Ford,Expedition XLT,57160,4.9,3.6,17,22,21303,27
7870,2021,Ford,F-150 Platinum,68000,4.8,4.5,16,22,16777,31
7871,2020,Ford,Fusion SEL,24985,4.8,4.6,23,34,19062,34
7872,2020,Toyota,Camry SE,33988,4.8,4.8,28,39,10872,16
7873,2017,Jeep,Grand Cherokee Limited,26499,4.8,4.8,18,0,17520,40
7874,2017,Ford,Expedition Limited,34780,4.7,3.8,15,20,39117,19
7875,2017,Toyota,Tundra Limited,36889,4.7,4.7,13,17,27497,13
7876,2019,BMW,X5 xDrive40i,53749,4.7,4.8,20,26,49290,39
7877,2021,Kia,Telluride S,41991,4.9,3.7,19,24,87148,10
7878,2019,Cadillac,XT5 Luxury,27986,4.6,3.9,19,26,24087,29
7879,2016,Audi,Q5 3.0T Premium Plus,28989,4.7,4.9,18,26,32167,35
7880,2020,Ford,Fusion Titanium,24815,4.8,4.9,21,31,17691,17
7881,2021,Chevrolet,Trailblazer ACTIV,33509,4.8,2.5,26,30,46626,36
7882,2016,Chevrolet,Equinox LT,13997,4.7,4.5,22,32,24773,30
7883,2017,Lexus,RX 450h RX 450h,45988,4.8,4.8,31,28,30637,40
7884,2019,BMW,X3 xDrive30i,42998,4.7,2.4,22,29,95491,19
7885,2019,GMC,Acadia Denali,42995,4.8,4.4,17,25,58536,22
7886,2018,Jeep,Wrangler JK Unlimited Sahara,41290,4.8,4.9,16,21,15585,16
7887,2020,Lincoln,Corsair Reserve,47996,4.6,4.8,21,29,41019,26
7888,2022,Honda,Odyssey EX-L,51999,4.6,4.9,19,28,59187,29
7889,2019,Audi,A4 2.0T Premium,31489,4.8,2,27,34,63352,24
7890,2019,BMW,X5 xDrive40i,54000,4.7,4.8,20,26,10150,25
7891,2020,Tesla,Model 3 Standard Range Plus,51900,4.3,4.8,148,132,13561,23
7892,2019,Lexus,ES 350 F Sport,41599,4.6,4.3,22,31,125979,25
7893,2015,Chevrolet,Silverado 1500 LT,34725,4.6,4.3,17,22,63449,23
7894,2021,Mercedes-Benz,GLC 300 Base,46650,4.7,4.5,22,29,92083,19
7895,2020,GMC,Sierra 1500 Denali,61606,4.8,4.8,16,22,18819,23
7896,2021,Toyota,Corolla LE,24250,4.8,4.4,30,38,10046,30
7897,2020,Ford,F-150 Lariat,51500,4.8,4.7,18,23,34460,35
7898,2019,Nissan,Murano Platinum,35584,4.9,4.6,20,28,45851,39
7899,2020,Land,Rover Range Rover Velar S,47990,4.3,3.2,21,27,65428,15
7900,2019,BMW,X3 sDrive30i,34795,4.7,4.7,23,30,93017,26
7901,2021,GMC,Sierra 1500 Denali,67397,4.2,4.6,16,22,39029,40
7902,2019,Buick,Enclave Essence,34999,4.6,4.9,18,26,88699,25
7903,2019,Kia,Sorento LX,25991,4.7,4.9,22,29,14362,10
7904,2014,Hyundai,Elantra GT Base,13786,4.2,4.8,24,33,22177,10
7905,2020,Ford,Explorer XLT,37995,4.5,4.6,20,27,48648,31
7906,2019,INFINITI,QX60 Luxe,34999,4.6,3.4,19,26,59298,26
7907,2018,Audi,Q5 2.0T Tech Premium,32989,4.7,4.6,23,27,26962,18
7908,2018,Ford,Explorer Limited,27010,4.8,4.8,19,27,40643,35
7909,2019,Ford,Explorer XLT,37500,4.8,4.2,17,24,81966,31
7910,2019,BMW,X3 xDrive30i,35998,4.7,3.6,22,29,43701,29
7911,2019,Chevrolet,Tahoe LT,49875,4.6,4.4,15,21,84410,30
7912,2021,Dodge,Charger SRT8,49800,4.9,4.8,15,24,14514,26
7913,2021,Jeep,Wrangler Unlimited Rubicon,59599,4.9,4.5,17,23,26984,15
7914,2020,Hyundai,Tucson Sport,29439,4.7,1.3,22,28,22381,10
7915,2018,Jeep,Compass Latitude,24333,4.6,4.7,22,31,68707,19
7916,2019,Lexus,ES 350 Premium,37000,4.6,4.9,22,33,38181,38
7917,2008,Kia,Sorento LX,8995,4.5,4.3,15,22,23996,11
7918,2020,Subaru,Ascent Premium 7-Passenger,33500,4.8,4.9,21,27,14597,31
7919,2020,Toyota,Sienna XLE Premium,39000,4.7,4.7,19,26,45032,15
7920,2021,Lexus,RX 350 Base,51900,4.8,4.7,19,26,33267,38
